COD_MUN_IBGE,NOME,UF,POP_201,IDHM_10,PIB_PER
1702158,ARAGUANA,TO,5157,0.604,8768
1722107,XAMBIOA,TO,11458,0.671,15281
1503705,ITUPIRANGA,PA,51457,0.528,4251
1508100,TUCURUI,PA,100651,0.666,29016
1701002,ANANAS,TO,9768,0.671,6845
1505494,PALESTINA DO PARA,PA,7465,0.589,4685
1507151,SAO DOMINGOS DO ARAGUAIA,PA,23602,0.594,4680
1507508,SAO JOAO DO ARAGUAIA,PA,13293,0.55,3793
1702208,ARAGUATINS,TO,32133,0.631,6355
1707405,ESPERANTINA,TO,9756,0.57,5178
1501758,BREJO GRANDE DO ARAGUAIA,PA,7295,0.591,5070
2112274,TUFILANDIA,MA,5651,0.555,4589
1503804,JACUNDA,PA,52993,0.622,4779
1506187,RONDON DO PARA,PA,48036,0.602,5780
1501576,BOM JESUS DO TOCANTINS,PA,15629,0.589,5322
2111532,SAO PEDRO DA AGUA BRANCA,MA,12195,0.605,8687
1500131,ABEL FIGUEIREDO,PA,6905,0.622,6800
2112852,VILA NOVA DOS MARTIRIOS,MA,11946,0.581,7211
1720309,SAO SEBASTIAO DO TOCANTINS,TO,4376,0.573,5482
1721307,TUPIRATINS,TO,2208,0.587,13863
1707702,FILADELFIA,TO,8549,0.621,8286
2102804,CAROLINA,MA,23955,0.634,5466
1703073,BARRA DO OURO,TO,4206,0.603,7873
1721208,TOCANTINOPOLIS,TO,22596,0.681,6465
1712801,MAURILANDIA DO TOCANTINS,TO,3200,0.58,6072
1712454,LUZINOPOLIS,TO,2713,0.639,7089
1703826,CACHOEIRINHA,TO,2167,0.627,6331
1720101,SAO BENTO DO TOCANTINS,TO,4740,0.605,5475
2109551,RIBAMAR FIQUENE,MA,7444,0.615,6287
1720200,SAO MIGUEL DO TOCANTINS,TO,10783,0.623,4659
1710706,ITAGUATINS,TO,5976,0.616,6267
2104552,GOVERNADOR EDISON LOBAO,MA,16651,0.629,5111
2102556,CAMPESTRE DO MARANHAO,MA,13649,0.652,6563
2105989,LAJEADO NOVO,MA,7106,0.589,4785
2107001,MONTES ALTOS,MA,9272,0.575,3854
1720804,SITIO NOVO DO TOCANTINS,TO,9097,0.604,5259
1702901,AXIXA DO TOCANTINS,TO,9343,0.627,5835
1718303,PRAIA NORTE,TO,7792,0.583,4914
2105302,IMPERATRIZ,MA,250063,0.731,8562
2103257,CIDELANDIA,MA,13963,0.6,7962
2110856,SAO FRANCISCO DO BREJAO,MA,10745,0.584,4785
2105500,JOAO LISBOA,MA,23561,0.641,4845
1718808,SAMPAIO,TO,4025,0.606,6600
2102358,BURITIRANA,MA,14930,0.583,3523
2103752,DAVINOPOLIS,MA,12625,0.607,3407
2111763,SENADOR LA ROCQUE,MA,14447,0.602,5266
2100055,ACAILANDIA,MA,106422,0.672,12568
2111805,SITIO NOVO,MA,17288,0.564,4251
2100600,AMARANTE DO MARANHAO,MA,38953,0.555,3802
2102036,BOM JESUS DAS SELVAS,MA,30259,0.558,5966
2102325,BURITICUPU,MA,67378,0.556,4345
2109908,SANTA INES,MA,78733,0.674,5734
1504604,MOCAJUBA,PA,27666,0.575,3517
4302105,BENTO GONCALVES,RS,107075,0.778,29353
4204608,CRICIUMA,SC,195614,0.788,18552
4217600,SIDEROPOLIS,SC,13137,0.774,19663
4218905,URUBICI,SC,10767,0.694,13684
4211702,ORLEANS,SC,21599,0.755,23529
4218350,TREVISO,SC,3585,0.774,52665
4205456,FORQUILHINHA,SC,23183,0.753,27022
4204251,COCAL DO SUL,SC,15376,0.78,26332
4211207,MORRO DA FUMACA,SC,16364,0.738,25285
4212403,PEDRAS GRANDES,SC,4078,0.728,16552
4219002,URUSSANGA,SC,20356,0.772,21699
4209607,LAURO MULLER,SC,14483,0.735,11451
4211892,PAINEL,SC,2351,0.664,15829
4215059,RIO RUFINO,SC,2440,0.653,11833
4218954,URUPEMA,SC,2476,0.699,14308
4202602,BOM RETIRO,SC,9090,0.699,15899
4212700,PETROLANDIA,SC,6090,0.716,18519
4202859,BRACO DO TROMBUDO,SC,3498,0.78,32190
4200200,AGROLANDIA,SC,9552,0.725,17340
4201802,ATALANTA,SC,3281,0.733,19119
4218608,TROMBUDO CENTRAL,SC,6668,0.775,22850
4201109,ANITAPOLIS,SC,3211,0.674,13096
4215604,SANTA ROSA DE LIMA,SC,2074,0.757,17504
4214904,RIO FORTUNA,SC,4466,0.806,18314
4206108,GRAO PARA,SC,6268,0.736,16719
4202800,BRACO DO NORTE,SC,29672,0.778,19337
4217006,SAO LUDGERO,SC,11357,0.755,21484
4208500,ITUPORANGA,SC,22667,0.748,21350
4204194,CHAPADAO DO LAGEADO,SC,2793,0.704,21924
4200705,ALFREDO WAGNER,SC,9494,0.668,19308
3148004,PATOS DE MINAS,MG,140950,0.765,14402
3114303,CARMO DO PARANAIBA,MG,29777,0.705,15452
3103504,ARAGUARI,MG,110983,0.773,20154
3169604,TUPACIGUARA,MG,24350,0.719,12930
5205901,CORUMBAIBA,GO,8412,0.698,35832
3124807,ESTRELA DO SUL,MG,7532,0.696,25314
3115003,CASCALHO RICO,MG,2893,0.721,13176
3143104,MONTE CARMELO,MG,46055,0.728,17142
3127909,GRUPIARA,MG,1373,0.731,12712
5205109,CATALAO,GO,90004,0.766,45854
5201207,ANHANGUERA,GO,1039,0.725,9869
5206602,CUMARI,GO,2943,0.737,15939
5208509,GOIANDIRA,GO,5310,0.76,11439
5214804,NOVA AURORA,GO,2083,0.747,11173
5221304,TRES RANCHOS,GO,2818,0.745,9345
5215504,OUVIDOR,GO,5648,0.747,38031
3131604,IRAI DE MINAS,MG,6553,0.695,17859
3156403,ROMARIA,MG,3575,0.708,27920
3123502,DOURADOQUARA,MG,1850,0.706,14389
3100104,ABADIA DOS DOURADOS,MG,6743,0.689,11817
5206909,DAVINOPOLIS,GO,2060,0.716,14069
3119302,COROMANDEL,MG,27562,0.708,20076
5221809,URUTAI,GO,3070,0.732,14159
5204508,CALDAS NOVAS,GO,73616,0.733,12155
5204805,CAMPO ALEGRE DE GOIAS,GO,6292,0.694,36906
3128907,GUIMARANIA,MG,7399,0.693,11700
3148103,PATROCINIO,MG,83882,0.729,18173
3137106,LAGAMAR,MG,7584,0.718,13005
3171006,VAZANTE,MG,19844,0.742,22351
3137536,LAGOA GRANDE,MG,8786,0.679,14705
3153400,PRESIDENTE OLEGARIO,MG,18698,0.701,13811
3128600,GUARDA MOR,MG,6552,0.69,33726
3170750,VARJAO DE MINAS,MG,6259,0.711,14384
3137502,LAGOA FORMOSA,MG,17293,0.703,10783
3506359,BERTIOGA,SP,50304,0.73,15855
3545001,SALESOPOLIS,SP,15828,0.732,11179
3506607,BIRITIBA MIRIM,SP,29168,0.712,10080
3546009,SANTA BRANCA,SP,13877,0.735,10582
3518305,GUARAREMA,SP,26439,0.731,17689
3530607,MOGI DAS CRUZES,SP,396468,0.783,22752
3529005,MARILIA,SP,219664,0.798,18077
3509809,CAMPOS NOVOS PAULISTA,SP,4594,0.706,18298
3534104,ORIENTE,SP,6141,0.77,9821
3527801,LUPERCIO,SP,4372,0.724,13639
3533700,OCAUCU,SP,4163,0.717,14074
3550506,SAO PEDRO DO TURVO,SP,7245,0.703,14811
3501509,ALVINLANDIA,SP,3025,0.722,12459
3556602,VERA CRUZ,SP,10722,0.754,10726
3516705,GARCA,SP,43108,0.769,17280
3534708,OURINHOS,SP,104420,0.778,17277
3510153,CANITAR,SP,4504,0.68,8587
3546405,SANTA CRUZ DO RIO PARDO,SP,44375,0.762,22176
3557204,CHAVANTES,SP,12102,0.729,21076
3520905,IPAUSSU,SP,13831,0.727,22100
3554607,TIMBURI,SP,2634,0.71,12556
3506300,BERNARDINO DE CAMPOS,SP,10784,0.734,13282
3538808,PIRAJU,SP,28563,0.758,14260
3500709,AGUDOS,SP,34833,0.745,27183
3500550,AGUAS DE SANTA BARBARA,SP,5658,0.757,31829
3533809,OLEO,SP,2625,0.73,15754
3555505,UBIRAJARA,SP,4468,0.727,12771
3528601,MANDURI,SP,9101,0.739,11411
3511409,CERQUEIRA CESAR,SP,17893,0.729,23518
3536570,PAULISTANIA,SP,1779,0.718,16692
3515194,ESPIRITO SANTO DO TURVO,SP,4330,0.696,25350
3539400,PIRATININGA,SP,12297,0.779,9975
3516606,GALIA,SP,6884,0.709,15865
3527504,LUCIANOPOLIS,SP,2264,0.733,14433
3508306,CABRALIA PAULISTA,SP,4322,0.694,38662
3504305,AVAI,SP,5014,0.714,14344
3514502,DUARTINA,SP,12218,0.748,11448
3515657,FERNAO,SP,1583,0.703,14923
3538907,PIRAJUI,SP,23098,0.749,10543
3541109,PRESIDENTE ALVES,SP,4094,0.735,14269
3518107,GUARANTA,SP,6417,0.713,23941
3501400,ALVARO DE CARVALHO,SP,4732,0.688,8724
3542503,REGINOPOLIS,SP,7713,0.728,9688
3506003,BAURU,SP,348146,0.801,21578
3501103,ALTO ALEGRE,SP,4078,0.7,14328
3537305,PENAPOLIS,SP,59096,0.759,16742
3541604,PROMISSAO,SP,36364,0.743,20660
3517307,GUAIMBE,SP,5458,0.728,12459
3508801,CAFELANDIA,SP,16730,0.742,14835
3525805,JULIO MESQUITA,SP,4470,0.716,8981
2100154,AGUA DOCE DO MARANHAO,MA,11865,0.5,3516
2100907,ARAIOSES,MA,43653,0.521,3964
3141405,MEDINA,MG,20934,0.624,6166
3148707,PEDRA AZUL,MG,23874,0.627,11527
3101003,AGUAS VERMELHAS,MG,12850,0.601,7675
3102704,CACHOEIRA DE PAJEU,MG,9025,0.578,6712
3136009,JOAIMA,MG,15e3,0.587,5124
2903102,BARRA DO ROCHA,BA,6038,0.577,5079
3156601,RUBIM,MG,9958,0.609,5818
3122355,DIVISA ALEGRE,MG,6046,0.608,8362
2910404,ENCRUZILHADA,BA,22478,0.544,5063
3122454,DIVISOPOLIS,MG,9351,0.609,5691
3140555,MATA VERDE,MG,7994,0.581,4567
3144656,NINHEIRA,MG,9885,0.556,4807
2906709,CANDIDO SALES,BA,25711,0.601,3847
2925006,PLANALTO,BA,24627,0.56,4737
2909000,CORDEIROS,BA,8245,0.579,3839
2931806,TREMEDAL,BA,17750,0.528,3707
2918100,JEREMOABO,BA,38163,0.547,4626
2930006,SEBASTIAO LARANJEIRAS,BA,10563,0.615,4620
2920304,MALHADA DE PEDRAS,BA,8389,0.578,3792
2904605,BRUMADO,BA,64972,0.656,9736
2906899,CARAIBAS,BA,9879,0.555,3470
2903508,BELO CAMPO,BA,17625,0.575,3983
2933307,VITORIA DA CONQUISTA,BA,315884,0.678,11323
2926657,RIBEIRAO DO LARGO,BA,10432,0.54,6650
2919702,MACARANI,BA,17253,0.605,4570
2924702,PIRIPA,BA,12219,0.575,3355
2903953,BOM JESUS DA SERRA,BA,10120,0.546,3319
2915809,ITAMBE,BA,22650,0.578,5071
3160306,SANTO ANTONIO DO JACINTO,MG,11720,0.574,5049
3105202,BANDEIRA,MG,4938,0.599,5455
3134707,JACINTO,MG,12142,0.62,5687
3136504,JORDANIA,MG,10394,0.628,4819
3158102,SANTA MARIA DO SALTO,MG,5261,0.613,5057
3157104,SALTO DA DIVISA,MG,6872,0.608,8295
3532603,NHANDEARA,SP,10806,0.751,17698
3515905,FLOREAL,SP,2970,0.747,13829
3528106,MACAUBAL,SP,7705,0.743,12888
3555703,UNIAO PAULISTA,SP,1636,0.749,28319
3532702,NIPOA,SP,4427,0.713,13953
3531407,MONTE APRAZIVEL,SP,22250,0.785,25453
3553401,TANABI,SP,24277,0.748,14405
3532504,NEVES PAULISTA,SP,8752,0.754,14294
3539905,POLONI,SP,5489,0.766,15062
3536257,PARISI,SP,2045,0.721,13678
3557105,VOTUPORANGA,SP,86059,0.79,15837
3551306,SEBASTIANOPOLIS DO SUL,SP,3105,0.773,35017
3512902,COSMORAMA,SP,7191,0.722,15744
3515509,FERNANDOPOLIS,SP,65157,0.797,17306
3528205,MACEDONIA,SP,3650,0.74,13847
3529609,MERIDIANO,SP,3830,0.731,15335
3536901,PEDRANOPOLIS,SP,2532,0.742,15545
3556107,VALENTIM GENTIL,SP,11404,0.735,18143
3525706,JOSE BONIFACIO,SP,33375,0.777,30391
3524501,JACI,SP,5890,0.723,28370
3532801,NOVA ALIANCA,SP,6061,0.738,16995
3504800,BALSAMO,SP,8284,0.756,17003
3530409,MIRASSOLANDIA,SP,4379,0.738,10425
3504602,BADY BASSITT,SP,15065,0.746,22314
3530300,MIRASSOL,SP,54618,0.762,17508
3549805,SAO JOSE DO RIO PRETO,SP,415769,0.797,21991
3501806,AMERICO DE CAMPOS,SP,5723,0.745,10960
5212600,MAIRIPOTABA,GO,2370,0.745,12975
5217104,PIRACANJUBA,GO,23987,0.721,15987
5205455,CEZARINA,GO,7701,0.711,21368
5221908,VARJAO,GO,3681,0.687,9143
5209705,HIDROLANDIA,GO,18050,0.706,12147
5206503,CROMINIA,GO,3540,0.706,12119
5218391,PROFESSOR JAMIL,GO,3325,0.684,8630
5201801,ARAGOIANIA,GO,8659,0.684,5808
3142809,MONTE ALEGRE DE MINAS,MG,19863,0.674,16454
3115805,CENTRALINA,MG,10271,0.678,10498
3103751,ARAPORA,MG,6271,0.708,147965
5203906,BURITI ALEGRE,GO,9105,0.71,19065
5200209,AGUA LIMPA,GO,1985,0.722,13499
5212907,MARZAGAO,GO,2095,0.699,11781
5218789,RIO QUENTE,GO,3496,0.731,16901
5206305,CRISTIANOPOLIS,GO,2934,0.688,11463
5219209,SANTA CRUZ DE GOIAS,GO,3093,0.688,21021
5215801,PALMELO,GO,2339,0.73,7203
3517604,GUAPIARA,SP,17738,0.675,9297
3502705,APIAI,SP,24894,0.71,12293
3521200,IPORANGA,SP,4260,0.703,6345
3522406,ITAPEVA,SP,88491,0.732,13840
3532827,NOVA CAMPINA,SP,8700,0.651,16408
3543006,RIBEIRAO BRANCO,SP,17822,0.639,8622
3524600,JACUPIRANGA,SP,17234,0.717,13754
3514809,ELDORADO,SP,14718,0.691,10901
3510203,CAPAO BONITO,SP,46095,0.721,13656
3543253,RIBEIRAO GRANDE,SP,7427,0.705,12644
3521804,ITAI,SP,24457,0.713,16896
3521705,ITABERA,SP,17699,0.693,17181
3508009,BURI,SP,18705,0.667,15957
3553856,TAQUARIVAI,SP,5254,0.679,19377
3554201,TEJUPA,SP,4730,0.668,12561
3553807,TAQUARITUBA,SP,22338,0.701,13797
3535804,PARANAPANEMA,SP,18155,0.717,22018
3504503,AVARE,SP,83910,0.767,15434
3503109,ARANDU,SP,6132,0.685,17951
3502200,ANGATUBA,SP,22650,0.719,23111
3523503,ITATINGA,SP,18446,0.706,14518
3522307,ITAPETININGA,SP,147219,0.763,17646
3551801,SETE BARRAS,SP,12898,0.673,15260
3550209,SAO MIGUEL ARCANJO,SP,31549,0.71,14738
3509452,CAMPINA DO MONTE ALEGRE,SP,5622,0.717,16418
3506904,BOFETE,SP,9960,0.705,13585
3518503,GUAREI,SP,15225,0.687,13095
3507506,BOTUCATU,SP,130201,0.8,22459
3536109,PARDINHO,SP,5711,0.727,23039
3540507,PORANGABA,SP,8579,0.703,9316
3554656,TORRE DE PEDRA,SP,2271,0.714,7597
4103602,CAMBARA,PR,24060,0.721,15826
3519501,IBIRAREMA,SP,6880,0.708,16852
3545407,SALTO GRANDE,SP,8839,0.704,14871
4111803,JACAREZINHO,PR,39045,0.743,14565
3543204,RIBEIRAO DO SUL,SP,4439,0.747,13769
3544608,SABINO,SP,5258,0.728,15513
3505104,BARBOSA,SP,6708,0.699,10094
3500204,ADOLFO,SP,3538,0.73,28922
3557154,ZACARIAS,SP,2394,0.729,23300
3507753,BREJO ALEGRE,SP,2614,0.71,61060
3504404,AVANHANDAVA,SP,11685,0.705,13052
3540101,PONGAI,SP,3449,0.755,14059
3527108,LINS,SP,72260,0.786,30603
3517208,GUAICARA,SP,10891,0.739,11420
3533502,NOVO HORIZONTE,SP,37222,0.753,25663
3504701,BALBINOS,SP,4063,0.669,6485
3555901,URU,SP,1228,0.712,33374
3544806,SALES,SP,5586,0.751,12342
3529500,MENDONCA,SP,4774,0.744,12531
3555356,UBARANA,SP,5451,0.7,15871
3521507,IRAPUA,SP,7369,0.713,14296
3507407,BORBOREMA,SP,14731,0.73,15765
3556008,URUPES,SP,12848,0.745,14313
3519253,IARAS,SP,6878,0.674,20595
3507456,BOREBI,SP,2348,0.705,21074
4113502,LOANDA,PR,21451,0.725,11735
4125902,SAO PEDRO DO PARANA,PR,2454,0.704,13553
4120200,PORTO RICO,PR,2527,0.735,13367
5002001,BATAYPORA,MS,10983,0.684,19739
4115002,MARILENA,PR,6874,0.681,8137
4117107,NOVA LONDRINA,PR,13052,0.758,14220
3544251,ROSANA,SP,19006,0.764,45956
4108908,GUAIRACA,PR,6243,0.693,13117
5007976,TAQUARUSSU,MS,3522,0.651,19430
4119707,PLANALTINA DO PARANA,PR,4111,0.705,14218
4111308,ITAUNA DO SUL,PR,3453,0.656,9277
4107108,DIAMANTE DO NORTE,PR,5428,0.723,8238
4127304,TERRA RICA,PR,15437,0.71,12804
4100905,AMAPORA,PR,5562,0.669,11671
3515350,EUCLIDES DA CUNHA PAULISTA,SP,9491,0.704,6797
5000807,ANAURILANDIA,MS,8575,0.67,13664
5004700,IVINHEMA,MS,22447,0.72,12883
5000856,ANGELICA,MS,9462,0.697,21187
5001904,BATAGUASSU,MS,20389,0.71,24631
5007554,SANTA RITA DO PARDO,MS,7353,0.642,21338
4117057,NOVA LARANJEIRAS,PR,11690,0.642,8798
4115457,MARQUINHO,PR,4879,0.614,8491
4113304,LARANJEIRAS DO SUL,PR,30891,0.706,9932
4117800,PALMITAL,PR,14538,0.639,8335
4116802,NOVA CANTU,PR,7050,0.658,11161
4122503,RONCADOR,PR,11221,0.681,12783
4115739,MATO RICO,PR,3716,0.632,8500
4119608,PITANGA,PR,32152,0.702,11449
4108650,GOIOXIM,PR,7415,0.641,8480
4104451,CANTAGALO,PR,12974,0.635,8961
4123857,SANTA MARIA DO OESTE,PR,11178,0.609,6355
4113734,LUIZIANA,PR,7282,0.668,18968
4114005,MAMBORE,PR,13781,0.719,20739
4117271,NOVA TEBAS,PR,7085,0.651,7910
4110805,IRETAMA,PR,10515,0.665,8692
4102505,BARBOSA FERRAZ,PR,12437,0.696,8383
4106555,CORUMBATAI DO SUL,PR,3860,0.638,9316
4104303,CAMPO MOURAO,PR,88209,0.757,19194
4108551,GODOY MOREIRA,PR,3262,0.675,7976
4103958,CAMPINA DO SIMAO,PR,4033,0.63,10602
4127965,TURVO,PR,13628,0.672,11810
4103040,BOA VENTURA DE SAO ROQUE,PR,6520,0.655,13744
4114500,MANOEL RIBAS,PR,13185,0.716,12095
4101655,ARAPUA,PR,3469,0.676,10945
4216909,SAO LOURENCO DO OESTE,SC,22062,0.749,25457
4211652,NOVO HORIZONTE,SC,2697,0.706,22128
4205431,FORMOSA DO SUL,SC,2583,0.715,14282
4215356,SALTINHO,SC,3926,0.654,12983
4215752,SAO BERNARDINO,SC,2676,0.677,15933
4203501,CAMPO ERE,SC,9222,0.69,19570
4115408,MARMELEIRO,PR,13936,0.722,10823
4121604,RENASCENCA,PR,6790,0.733,21904
4108403,FRANCISCO BELTRAO,PR,80727,0.774,16471
4209177,JUPIA,SC,2138,0.719,14645
4128708,VITORINO,PR,6548,0.702,22140
4103222,BOM SUCESSO DO SUL,PR,3279,0.742,22555
4215695,SANTIAGO DO SUL,SC,1431,0.728,14391
4204459,CORONEL MARTINS,SC,2469,0.696,13456
4205175,ENTRE RIOS,SC,3043,0.657,8093
4216107,SAO DOMINGOS,SC,9389,0.765,20882
4214201,QUILOMBO,SC,10175,0.73,16670
4205605,GALVAO,SC,3452,0.708,14640
4115309,MARIOPOLIS,PR,6306,0.698,16549
4105706,CLEVELANDIA,PR,17075,0.694,12562
4118501,PATO BRANCO,PR,73901,0.782,20733
4107850,FLOR DA SERRA DO SUL,PR,4695,0.682,14012
4122800,SALGADO FILHO,PR,4253,0.7,16111
4103156,BOM JESUS DO SUL,PR,3742,0.697,10411
4124400,SANTO ANTONIO DO SUDOESTE,PR,19048,0.671,8507
4101002,AMPERE,PR,17563,0.709,13118
4114351,MANFRINOPOLIS,PR,3026,0.645,10242
4119251,PINHAL DE SAO BENTO,PR,2635,0.695,12041
4121406,REALEZA,PR,16386,0.722,14968
4123808,SANTA IZABEL DO OESTE,PR,13347,0.696,11617
4116950,NOVA ESPERANCA DO SUDOESTE,PR,5074,0.714,10958
4123006,SALTO DO LONTRA,PR,13830,0.718,10417
4117255,NOVA PRATA DO IGUACU,PR,10374,0.716,12462
4107405,ENEAS MARQUES,PR,6061,0.752,15640
4128609,VERE,PR,7751,0.72,14200
4111209,ITAPEJARA D OESTE,PR,10738,0.731,16559
4107207,DOIS VIZINHOS,PR,36813,0.767,18471
4103024,BOA ESPERANCA DO IGUACU,PR,2713,0.7,13650
4125209,SAO JORGE D OESTE,PR,9052,0.722,11561
4104600,CAPITAO LEONIDAS MARQUES,PR,15060,0.716,32978
4103057,BOA VISTA DA APARECIDA,PR,7834,0.67,8220
4127858,TRES BARRAS DO PARANA,PR,11825,0.681,13896
4104808,CASCAVEL,PR,292372,0.782,18139
4106571,CRUZEIRO DO IGUACU,PR,4261,0.709,14327
4124806,SAO JOAO,PR,10508,0.727,19677
4120903,QUEDAS DO IGUACU,PR,31095,0.681,18666
4105003,CATANDUVAS,PR,10169,0.678,13968
4106506,CORONEL VIVIDA,PR,21514,0.723,13444
4105409,CHOPINZINHO,PR,19549,0.74,13466
4126652,SULINA,PR,3315,0.693,13511
4122156,RIO BONITO DO IGUACU,PR,13125,0.629,10133
4126272,SAUDADE DO IGUACU,PR,5092,0.699,87811
4114401,MANGUEIRINHA,PR,16941,0.688,32636
4107546,ESPIGAO ALTO DO IGUACU,PR,4570,0.636,11342
4109302,GUARANIACU,PR,14187,0.677,12290
4320453,SERIO,RS,2217,0.652,12665
4302451,BOQUEIRAO DO LEAO,RS,7651,0.7,11882
4322608,VENANCIO AIRES,RS,66658,0.712,27674
4304614,CANUDOS DO VALE,RS,1785,0.713,13835
4315156,PROGRESSO,RS,6153,0.683,13465
4308433,FORQUETINHA,RS,2458,0.683,11872
4321626,TRAVESSEIRO,RS,2309,0.701,19832
4315131,POUSO NOVO,RS,1827,0.715,19289
4312054,MARQUES DE SOUZA,RS,4042,0.687,14113
4308300,FONTOURA XAVIER,RS,10606,0.661,10721
4302006,BARROS CASSAL,RS,11101,0.65,10569
4318465,SAO JOSE DO HERVAL,RS,2155,0.717,12935
4315206,PUTINGA,RS,4087,0.715,16341
4320800,SOLEDADE,RS,30092,0.731,12629
4301404,ARVOREZINHA,RS,10220,0.694,12323
4301008,ARROIO DO MEIO,RS,19060,0.769,32099
4311403,LAJEADO,RS,73201,0.778,30492
4304697,CAPITAO,RS,2647,0.746,15794
4315453,RELVADO,RS,2136,0.731,16360
4305835,COQUEIRO BAIXO,RS,1518,0.692,17641
4313003,NOVA BRESCIA,RS,3197,0.778,20782
4306759,DOUTOR RICARDO,RS,2016,0.724,16861
4306809,ENCANTADO,RS,20810,0.767,24262
4312609,MUCUM,RS,4801,0.746,19967
4315800,ROCA SALES,RS,10436,0.729,26339
4310306,ILOPOLIS,RS,4079,0.73,14891
4300703,ANTA GORDA,RS,6035,0.74,17855
4322855,VESPASIANO CORREA,RS,1939,0.723,22403
4306452,DOIS LAJEADOS,RS,3287,0.757,21240
4310579,ITAPUCA,RS,2292,0.664,14469
4312757,NOVA ALVORADA,RS,3247,0.74,27345
4303558,CAMARGO,RS,2607,0.736,23588
4311809,MARAU,RS,37573,0.774,34569
4322350,UNIAO DA SERRA,RS,1424,0.733,25747
4312351,MONTAURI,RS,1521,0.764,25168
4309407,GUAPORE,RS,23230,0.765,18162
4312807,NOVA ARACA,RS,4117,0.785,44723
4320404,SERAFINA CORREA,RS,14761,0.76,26198
4312906,NOVA BASSANO,RS,8992,0.747,43602
4304903,CASCA,RS,8683,0.785,28408
4323408,VILA MARIA,RS,4229,0.761,31104
4317558,SANTO ANTONIO DO PALMA,RS,2129,0.764,18621
4314001,PARAI,RS,6932,0.773,22375
4212270,PASSOS MAIA,SC,4374,0.659,11850
4117602,PALMAS,PR,44107,0.66,10606
4211801,OURO,SC,7348,0.774,10480
4209003,JOACABA,SC,27467,0.827,34767
4209201,LACERDOPOLIS,SC,2203,0.781,12908
4205209,ERVAL VELHO,SC,4365,0.723,13939
4109658,HONORIO SERPA,PR,5813,0.683,15941
4106456,CORONEL DOMINGOS SOARES,PR,7274,0.6,12691
4121752,RESERVA DO IGUACU,PR,7402,0.648,9262
4108452,FOZ DO JORDAO,PR,5276,0.645,8625
4104428,CANDOI,PR,15104,0.635,16964
4120150,PORTO BARREIRO,PR,3582,0.688,14085
4128658,VIRMOND,PR,3951,0.722,12515
4119004,PEROLA D OESTE,PR,6672,0.726,11186
4119806,PLANALTO,PR,13584,0.706,11070
4120358,PRANCHITA,PR,5533,0.752,16266
4104501,CAPANEMA,PR,18570,0.706,15416
4126355,SERRANOPOLIS DO IGUACU,PR,4543,0.762,16145
4123824,SANTA LUCIA,PR,3895,0.687,12500
4113452,LINDOESTE,PR,5231,0.666,13531
4314498,PINHEIRINHO DO VALE,RS,4545,0.71,12186
4303400,CAICARA,RS,4995,0.699,12353
4208401,ITAPIRANGA,SC,15623,0.775,32738
4308508,FREDERICO WESTPHALEN,RS,29158,0.76,25036
4323101,VICENTE DUTRA,RS,5158,0.638,10964
4211009,MONDAI,SC,10458,0.748,29557
4310504,IRAI,RS,7902,0.691,10931
4300646,AMETISTA DO SUL,RS,7310,0.682,9244
4203105,CAIBI,SC,6199,0.728,16504
4204905,DESCANSO,SC,8560,0.743,15630
4215075,RIQUEZA,SC,4789,0.714,11119
4207650,IPORA DO OESTE,SC,8490,0.759,14399
4207759,IRACEMINHA,SC,4202,0.722,15535
4205357,FLOR DO SERTAO,SC,1585,0.708,11339
4217204,SAO MIGUEL DO OESTE,SC,36908,0.801,17539
4212106,PALMITOS,SC,16018,0.737,22949
4300505,ALPESTRE,RS,7689,0.671,13431
4314704,PLANALTO,RS,10407,0.687,11055
4216008,SAO CARLOS,SC,10431,0.769,15242
4200507,AGUAS DE CHAPECO,SC,6160,0.713,20766
4217303,SAUDADES,SC,9121,0.755,16416
4204103,CAXAMBU DO SUL,SC,4283,0.691,13654
4204707,CUNHA PORA,SC,10671,0.742,22826
4204756,CUNHATAI,SC,1892,0.754,14179
4210506,MARAVILHA,SC,22642,0.781,17492
4210902,MODELO,SC,4063,0.76,13704
4212908,PINHALZINHO,SC,16933,0.783,22684
4217758,SUL BRASIL,SC,2714,0.707,12323
4211405,NOVA ERECHIM,SC,4386,0.765,17368
4206405,GUARACIABA,SC,10417,0.751,13661
4202099,BARRA BONITA,SC,1853,0.701,14399
4215208,ROMELANDIA,SC,5494,0.692,11946
4200804,ANCHIETA,SC,6172,0.699,14699
4217154,SAO MIGUEL DA BOA VISTA,SC,1887,0.71,11581
4216701,SAO JOSE DO CEDRO,SC,13685,0.731,19500
4205001,DIONISIO CERQUEIRA,SC,14896,0.706,18326
4212007,PALMA SOLA,SC,7699,0.704,17912
4116703,NOVA AURORA,PR,11598,0.733,17349
4108205,FORMOSA DO OESTE,PR,7358,0.723,14071
4112751,JESUITAS,PR,8876,0.705,13603
4102000,ASSIS CHATEAUBRIAND,PR,32981,0.729,17870
4106308,CORBELIA,PR,16389,0.738,16576
4128005,UBIRATA,PR,21402,0.739,15989
4103909,CAMPINA DA LAGOA,PR,15149,0.704,12933
4103354,BRAGANEY,PR,5667,0.701,13182
4120655,QUARTO CENTENARIO,PR,4784,0.71,18296
4112959,JURANDA,PR,7567,0.708,22184
4121356,RANCHO ALEGRE D OESTE,PR,2807,0.704,20557
